"long","lat","order","hole","piece","group","id","country"
-128.16453137,52.21142646,133,FALSE,"10","p137.10","p137","CAN"
-128.2081102,52.05238378,134,FALSE,"10","p137.10","p137","CAN"
-118.22603095,52.38029583,1,FALSE,"1","p138.1","p138","CAN"
-117.9880004,52.50024486,2,FALSE,"1","p138.1","p138","CAN"
-117.81833287,52.22636119,3,FALSE,"1","p138.1","p138","CAN"
-117.31731814,52.19404845,4,FALSE,"1","p138.1","p138","CAN"
-115.01512711,50.5824022,5,FALSE,"1","p138.1","p138","CAN"
-114.57301207,49.55699843,6,FALSE,"1","p138.1","p138","CAN"
-114.06872891,48.9994941,7,FALSE,"1","p138.1","p138","CAN"
-115.02595797,48.99990786,8,FALSE,"1","p138.1","p138","CAN"
-116.0491897,48.99989732,9,FALSE,"1","p138.1","p138","CAN"
-116.22262346,49.0000776,10,FALSE,"1","p138.1","p138","CAN"
-116.62858422,49.00008564,11,FALSE,"1","p138.1","p138","CAN"
-117.03235134,48.99962561,12,FALSE,"1","p138.1","p138","CAN"
-117.2563216,48.99992592,13,FALSE,"1","p138.1","p138","CAN"
-118.83646612,48.9999654,14,FALSE,"1","p138.1","p138","CAN"
-120.12239057,48.99992284,15,FALSE,"1","p138.1","p138","CAN"
-120.85048853,48.99984521,16,FALSE,"1","p138.1","p138","CAN"
-121.3153435,50.05247219,17,FALSE,"1","p138.1","p138","CAN"
-122.31356875,50.17231491,18,FALSE,"1","p138.1","p138","CAN"
-121.62751054,50.99611473,19,FALSE,"1","p138.1","p138","CAN"
-122.53028683,51.20919202,20,FALSE,"1","p138.1","p138","CAN"
-122.40217906,51.51684209,21,FALSE,"1","p138.1","p138","CAN"
-120.56074445,51.43462392,22,FALSE,"1","p138.1","p138","CAN"
-120.21921137,51.82863887,23,FALSE,"1","p138.1","p138","CAN"
-120.53486689,52.32940701,24,FALSE,"1","p138.1","p138","CAN"
-120.2988211,52.86493085,25,FALSE,"1","p138.1","p138","CAN"
-119.05610381,52.63330408,26,FALSE,"1","p138.1","p138","CAN"
-118.80321975,52.17722883,27,FALSE,"1","p138.1","p138","CAN"
-118.22603095,52.38029583,28,FALSE,"1","p138.1","p138","CAN"
-129.93967803,53.51865924,1,FALSE,"1","p139.1","p139","CAN"
-130.07031524,53.830558,2,FALSE,"1","p139.1","p139","CAN"
-130.20703622,54.03153682,3,FALSE,"1","p139.1","p139","CAN"
-130.26547523,54.27513589,4,FALSE,"1","p139.1","p139","CAN"
-130.45156869,54.42287287,5,FALSE,"1","p139.1","p139","CAN"
-130.39438272,54.6078292,6,FALSE,"1","p139.1","p139","CAN"
-130.16709519,54.48371722,7,FALSE,"1","p139.1","p139","CAN"
-130.27778868,54.73707107,8,FALSE,"1","p139.1","p139","CAN"
-129.46124182,55.47783805,9,FALSE,"1","p139.1","p139","CAN"
-129.81242322,55.63404671,10,FALSE,"1","p139.1","p139","CAN"
-130.15256737,55.01596957,11,FALSE,"1","p139.1","p139","CAN"
-130.10372,56.12202859,12,FALSE,"1","p139.1","p139","CAN"
-131.83365101,56.59877977,13,FALSE,"1","p139.1","p139","CAN"
-133.06956334,58.00005684,14,FALSE,"1","p139.1","p139","CAN"
-135.47902668,59.79861662,15,FALSE,"1","p139.1","p139","CAN"
-137.52674998,58.90660251,16,FALSE,"1","p139.1","p139","CAN"
-137.60209054,59.24072876,17,FALSE,"1","p139.1","p139","CAN"
-139.05222294,60.0000441,18,FALSE,"1","p139.1","p139","CAN"
-127.72502069,60.00002737,19,FALSE,"1","p139.1","p139","CAN"
-120.00001916,60.00000636,20,FALSE,"1","p139.1","p139","CAN"
-120.00001631,53.80622594,21,FALSE,"1","p139.1","p139","CAN"
-119.72543876,53.38876052,22,FALSE,"1","p139.1","p139","CAN"
-118.38893949,52.8488599,23,FALSE,"1","p139.1","p139","CAN"
-118.22603095,52.38029583,24,FALSE,"1","p139.1","p139","CAN"
-118.80321975,52.17722883,25,FALSE,"1","p139.1","p139","CAN"
-119.05610381,52.63330408,26,FALSE,"1","p139.1","p139","CAN"
-120.2988211,52.86493085,27,FALSE,"1","p139.1","p139","CAN"
-120.53486689,52.32940701,28,FALSE,"1","p139.1","p139","CAN"
-120.21921137,51.82863887,29,FALSE,"1","p139.1","p139","CAN"
-120.56074445,51.43462392,30,FALSE,"1","p139.1","p139","CAN"
-122.40217906,51.51684209,31,FALSE,"1","p139.1","p139","CAN"
-122.53028683,51.20919202,32,FALSE,"1","p139.1","p139","CAN"
-123.06832985,51.22007876,33,FALSE,"1","p139.1","p139","CAN"
-123.66680541,50.87694444,34,FALSE,"1","p139.1","p139","CAN"
-125.26668439,51.37686378,35,FALSE,"1","p139.1","p139","CAN"
-125.57530818,51.91336863,36,FALSE,"1","p139.1","p139","CAN"
-125.46255036,52.47851222,37,FALSE,"1","p139.1","p139","CAN"
-126.34438395,52.52452137,38,FALSE,"1","p139.1","p139","CAN"
-126.33567319,52.82953784,39,FALSE,"1","p139.1","p139","CAN"
-127.26687891,53.27753148,40,FALSE,"1","p139.1","p139","CAN"
-127.15320097,52.85321709,41,FALSE,"1","p139.1","p139","CAN"
-127.82530806,52.73351439,42,FALSE,"1","p139.1","p139","CAN"
-128.09606706,52.88352939,43,FALSE,"1","p139.1","p139","CAN"
-128.30673774,52.49961819,44,FALSE,"1","p139.1","p139","CAN"
-128.50929156,52.60439641,45,FALSE,"1","p139.1","p139","CAN"
-128.46651889,52.3922244,46,FALSE,"1","p139.1","p139","CAN"
-128.62388735,52.45925917,47,FALSE,"1","p139.1","p139","CAN"
-128.66665606,52.28977681,48,FALSE,"1","p139.1","p139","CAN"
-128.82858219,52.61201313,49,FALSE,"1","p139.1","p139","CAN"
-129.01913949,52.50522091,50,FALSE,"1","p139.1","p139","CAN"
-129.1867321,52.62560123,51,FALSE,"1","p139.1","p139","CAN"
-129.31553163,52.88857029,52,FALSE,"1","p139.1","p139","CAN"
-129.0620174,52.75105331,53,FALSE,"1","p139.1","p139","CAN"
-129.18230104,53.09623743,54,FALSE,"1","p139.1","p139","CAN"
-129.10414876,53.30272287,55,FALSE,"1","p139.1","p139","CAN"
-128.96703912,53.50746144,56,FALSE,"1","p139.1","p139","CAN"
-128.46646212,53.32197686,57,FALSE,"1","p139.1","p139","CAN"
-128.86099779,53.65930392,58,FALSE,"1","p139.1","p139","CAN"
-128.73526473,53.83500223,59,FALSE,"1","p139.1","p139","CAN"
-128.63635328,54.01888077,60,FALSE,"1","p139.1","p139","CAN"
-129.03419591,53.74201147,61,FALSE,"1","p139.1","p139","CAN"
-128.86099779,53.65930392,62,FALSE,"1","p139.1","p139","CAN"
-128.96703912,53.50746144,63,FALSE,"1","p139.1","p139","CAN"
-129.31547602,53.34990142,64,FALSE,"1","p139.1","p139","CAN"
-129.48964005,53.11885138,65,FALSE,"1","p139.1","p139","CAN"
-129.64461495,53.33875846,66,FALSE,"1","p139.1","p139","CAN"
-129.93967803,53.51865924,67,FALSE,"1","p139.1","p139","CAN"
-132.12703223,53.96517546,68,FALSE,"2","p139.2","p139","CAN"
-132.67171266,53.68023621,69,FALSE,"2","p139.2","p139","CAN"
-132.48031861,53.56386402,70,FALSE,"2","p139.2","p139","CAN"
-132.15375379,53.76673533,71,FALSE,"2","p139.2","p139","CAN"
-132.12703223,53.96517546,72,FALSE,"2","p139.2","p139","CAN"
-131.64181075,54.19326923,73,FALSE,"2","p139.2","p139","CAN"
-132.03746624,53.21264497,74,FALSE,"2","p139.2","p139","CAN"
-131.8027166,53.25386072,75,FALSE,"2","p139.2","p139","CAN"
-131.62484544,53.03244845,76,FALSE,"2","p139.2","p139","CAN"
-131.79467608,52.94308721,77,FALSE,"2","p139.2","p139","CAN"
-132.08021152,53.02077054,78,FALSE,"2","p139.2","p139","CAN"
-132.3266147,53.13758208,79,FALSE,"2","p139.2","p139","CAN"
-132.68435948,53.37216233,80,FALSE,"2","p139.2","p139","CAN"
-132.8777414,53.59377778,81,FALSE,"2","p139.2","p139","CAN"
-133.06146579,53.75371227,82,FALSE,"2","p139.2","p139","CAN"
-133.01911764,54.21266538,83,FALSE,"2","p139.2","p139","CAN"
-132.58147074,54.12044652,84,FALSE,"2","p139.2","p139","CAN"
-132.67183488,53.94434149,85,FALSE,"2","p139.2","p139","CAN"
-132.12703223,53.96517546,86,FALSE,"2","p139.2","p139","CAN"
-129.93967803,53.51865924,87,FALSE,"3","p139.3","p139","CAN"
-129.7444525,53.11489204,88,FALSE,"3","p139.3","p139","CAN"
-130.4596998,53.6126655,89,FALSE,"3","p139.3","p139","CAN"
-130.33251193,53.78711256,90,FALSE,"3","p139.3","p139","CAN"
-130.16104138,53.54578807,91,FALSE,"3","p139.3","p139","CAN"
-129.93967803,53.51865924,92,FALSE,"3","p139.3","p139","CAN"
-130.20703622,54.03153682,93,FALSE,"4","p139.4","p139","CAN"
-130.33251193,53.78711256,94,FALSE,"4","p139.4","p139","CAN"
-130.6314772,53.88670104,95,FALSE,"4","p139.4","p139","CAN"
-130.55920002,54.07311192,96,FALSE,"4","p139.4","p139","CAN"
-130.20703622,54.03153682,97,FALSE,"4","p139.4","p139","CAN"
-130.27778868,54.73707107,98,FALSE,"5","p139.5","p139","CAN"
-130.61997924,54.71287766,99,FALSE,"5","p139.5","p139","CAN"
-130.44294139,54.85400339,100,FALSE,"5","p139.5","p139","CAN"
-130.15256737,55.01596957,101,FALSE,"5","p139.5","p139","CAN"
-130.27778868,54.73707107,102,FALSE,"5","p139.5","p139","CAN"
-131.20329825,52.36615672,103,FALSE,"6","p139.6","p139","CAN"
-131.07525147,52.1026113,104,FALSE,"6","p139.6","p139","CAN"
-131.27735204,52.20913807,105,FALSE,"6","p139.6","p139","CAN"
-131.40926967,52.38889208,106,FALSE,"6","p139.6","p139","CAN"
-131.20329825,52.36615672,107,FALSE,"6","p139.6","p139","CAN"
-132.08047503,52.79503105,108,FALSE,"7","p139.7","p139","CAN"
-132.31452683,52.88778988,109,FALSE,"7","p139.7","p139","CAN"
-132.08021152,53.02077054,110,FALSE,"7","p139.7","p139","CAN"
-132.08047503,52.79503105,111,FALSE,"7","p139.7","p139","CAN"
-132.08047503,52.79503105,112,FALSE,"8","p139.8","p139","CAN"
-131.79467608,52.94308721,113,FALSE,"8","p139.8","p139","CAN"
-131.93699218,52.7110453,114,FALSE,"8","p139.8","p139","CAN"
-132.08047503,52.79503105,115,FALSE,"8","p139.8","p139","CAN"
-116.0491897,48.99989732,1,FALSE,"1","p14.1","p14","USA"
-116.04976333,48.21509584,2,FALSE,"1","p14.1","p14","USA"
-116.04885133,47.97718584,3,FALSE,"1","p14.1","p14","USA"
-116.32906633,48.01779184,4,FALSE,"1","p14.1","p14","USA"
-116.45578131,46.55629784,5,FALSE,"1","p14.1","p14","USA"
-116.01258531,46.22562984,6,FALSE,"1","p14.1","p14","USA"
-116.4503943,46.19620284,7,FALSE,"1","p14.1","p14","USA"
-116.7945623,45.85604984,8,FALSE,"1","p14.1","p14","USA"
-116.9159893,45.99541284,9,FALSE,"1","p14.1","p14","USA"
-117.0398133,46.42542584,10,FALSE,"1","p14.1","p14","USA"
-117.03235134,48.99962561,11,FALSE,"1","p14.1","p14","USA"
-116.62858422,49.00008564,12,FALSE,"1","p14.1","p14","USA"
-116.22262346,49.0000776,13,FALSE,"1","p14.1","p14","USA"
-116.0491897,48.99989732,14,FALSE,"1","p14.1","p14","USA"
-110.00576679,53.88942015,1,FALSE,"1","p140.1","p140","CAN"
-110.00503722,48.99983583,2,FALSE,"1","p140.1","p140","CAN"
-110.53161537,48.99950676,3,FALSE,"1","p140.1","p140","CAN"
-111.27070336,48.99873818,4,FALSE,"1","p140.1","p140","CAN"
-114.06872891,48.9994941,5,FALSE,"1","p140.1","p140","CAN"
-114.57301207,49.55699843,6,FALSE,"1","p140.1","p140","CAN"
-114.29496809,49.53862486,7,FALSE,"1","p140.1","p140","CAN"
-114.33936742,49.87346062,8,FALSE,"1","p140.1","p140","CAN"
-113.99976635,50.00567022,9,FALSE,"1","p140.1","p140","CAN"
-114.07006853,50.31012859,10,FALSE,"1","p140.1","p140","CAN"
-114.52881475,50.39714804,11,FALSE,"1","p140.1","p140","CAN"
-114.51308662,51.19318592,12,FALSE,"1","p140.1","p140","CAN"
-114.99377781,51.86767251,13,FALSE,"1","p140.1","p140","CAN"
-114.49731296,51.93505177,14,FALSE,"1","p140.1","p140","CAN"
-114.58166107,52.84356681,15,FALSE,"1","p140.1","p140","CAN"
-113.05170059,52.75584605,16,FALSE,"1","p140.1","p140","CAN"
-112.80057878,54.06153719,17,FALSE,"1","p140.1","p140","CAN"
-111.38342507,53.74946483,18,FALSE,"1","p140.1","p140","CAN"
-110.00576679,53.88942015,19,FALSE,"1","p140.1","p140","CAN"
-110.00001675,60.00000773,1,FALSE,"1","p141.1","p141","CAN"
-110.00576679,53.88942015,2,FALSE,"1","p141.1","p141","CAN"
-111.38342507,53.74946483,3,FALSE,"1","p141.1","p141","CAN"
-112.80057878,54.06153719,4,FALSE,"1","p141.1","p141","CAN"
-113.05170059,52.75584605,5,FALSE,"1","p141.1","p141","CAN"
-114.58166107,52.84356681,6,FALSE,"1","p141.1","p141","CAN"
-114.49731296,51.93505177,7,FALSE,"1","p141.1","p141","CAN"
-114.99377781,51.86767251,8,FALSE,"1","p141.1","p141","CAN"
-114.51308662,51.19318592,9,FALSE,"1","p141.1","p141","CAN"
-114.52881475,50.39714804,10,FALSE,"1","p141.1","p141","CAN"
-114.07006853,50.31012859,11,FALSE,"1","p141.1","p141","CAN"
-113.99976635,50.00567022,12,FALSE,"1","p141.1","p141","CAN"
-114.33936742,49.87346062,13,FALSE,"1","p141.1","p141","CAN"
-114.29496809,49.53862486,14,FALSE,"1","p141.1","p141","CAN"
-114.57301207,49.55699843,15,FALSE,"1","p141.1","p141","CAN"
-115.01512711,50.5824022,16,FALSE,"1","p141.1","p141","CAN"
-117.31731814,52.19404845,17,FALSE,"1","p141.1","p141","CAN"
-117.81833287,52.22636119,18,FALSE,"1","p141.1","p141","CAN"
-117.9880004,52.50024486,19,FALSE,"1","p141.1","p141","CAN"
-118.22603095,52.38029583,20,FALSE,"1","p141.1","p141","CAN"
-118.38893949,52.8488599,21,FALSE,"1","p141.1","p141","CAN"
-119.72543876,53.38876052,22,FALSE,"1","p141.1","p141","CAN"
-120.00001631,53.80622594,23,FALSE,"1","p141.1","p141","CAN"
-120.00001916,60.00000636,24,FALSE,"1","p141.1","p141","CAN"
-110.00001675,60.00000773,25,FALSE,"1","p141.1","p141","CAN"
-101.42961406,48.99971343,1,FALSE,"1","p142.1","p142","CAN"
-102.21699443,48.99930088,2,FALSE,"1","p142.1","p142","CAN"
-102.52140037,48.99943005,3,FALSE,"1","p142.1","p142","CAN"
-103.3033226,48.99968893,4,FALSE,"1","p142.1","p142","CAN"
-103.5955744,48.99959773,5,FALSE,"1","p142.1","p142","CAN"
-104.02924708,48.99990229,6,FALSE,"1","p142.1","p142","CAN"
-104.50001113,48.9996442,7,FALSE,"1","p142.1","p142","CAN"
-104.85102018,48.99953932,8,FALSE,"1","p142.1","p142","CAN"
-105.92016229,48.99986592,9,FALSE,"1","p142.1","p142","CAN"
-106.16372739,48.99955096,10,FALSE,"1","p142.1","p142","CAN"
-107.20013108,48.99990422,11,FALSE,"1","p142.1","p142","CAN"
-107.80110207,48.99972547,12,FALSE,"1","p142.1","p142","CAN"
-108.00247132,48.9996836,13,FALSE,"1","p142.1","p142","CAN"
-108.62569638,48.99956112,14,FALSE,"1","p142.1","p142","CAN"
-108.99912049,48.99956401,15,FALSE,"1","p142.1","p142","CAN"
-109.71532363,49.00000181,16,FALSE,"1","p142.1","p142","CAN"
-110.00503722,48.99983583,17,FALSE,"1","p142.1","p142","CAN"
-110.00576679,53.88942015,18,FALSE,"1","p142.1","p142","CAN"
-110.00001675,60.00000773,19,FALSE,"1","p142.1","p142","CAN"
-102.00001435,60.00000871,20,FALSE,"1","p142.1","p142","CAN"
-102.00001267,55.8128091,21,FALSE,"1","p142.1","p142","CAN"
-101.42961406,48.99971343,22,FALSE,"1","p142.1","p142","CAN"
-94.78600899,59.56334916,1,FALSE,"1","p143.1","p143","CAN"
-94.7979822,59.00897413,2,FALSE,"1","p143.1","p143","CAN"
-94.43034722,58.70709015,3,FALSE,"1","p143.1","p143","CAN"
-93.16229519,58.72442001,4,FALSE,"1","p143.1","p143","CAN"
-92.42550026,57.36141524,5,FALSE,"1","p143.1","p143","CAN"
-92.73543675,56.92519847,6,FALSE,"1","p143.1","p143","CAN"
-91.57990222,57.14382681,7,FALSE,"1","p143.1","p143","CAN"
-90.88487688,57.26649153,8,FALSE,"1","p143.1","p143","CAN"
-88.98650209,56.84705568,9,FALSE,"1","p143.1","p143","CAN"
-95.15316086,52.84058193,10,FALSE,"1","p143.1","p143","CAN"
-95.05360395,49.56693112,11,FALSE,"1","p143.1","p143","CAN"
-95.12290519,49.4135902,12,FALSE,"1","p143.1","p143","CAN"
-95.15333268,49.22076019,13,FALSE,"1","p143.1","p143","CAN"
-95.20572482,48.99931095,14,FALSE,"1","p143.1","p143","CAN"
-96.13170114,49.00010969,15,FALSE,"1","p143.1","p143","CAN"
-96.37705061,49.00010813,16,FALSE,"1","p143.1","p143","CAN"
-96.90227927,49.00005906,17,FALSE,"1","p143.1","p143","CAN"
-97.23040424,49.00003284,18,FALSE,"1","p143.1","p143","CAN"
-100.93068123,48.99980221,19,FALSE,"1","p143.1","p143","CAN"
-101.42961406,48.99971343,20,FALSE,"1","p143.1","p143","CAN"
-102.00001267,55.8128091,21,FALSE,"1","p143.1","p143","CAN"
-102.00001435,60.00000871,22,FALSE,"1","p143.1","p143","CAN"
-94.82288386,60.00000958,23,FALSE,"1","p143.1","p143","CAN"
-94.78600899,59.56334916,24,FALSE,"1","p143.1","p143","CAN"
-94.66076091,49.05237394,1,FALSE,"1","p144.1","p144","CAN"
-94.35955441,49.02040043,2,FALSE,"1","p144.1","p144","CAN"
-94.20268039,49.15648836,3,FALSE,"1","p144.1","p144","CAN"
-94.43809505,49.22670328,4,FALSE,"1","p144.1","p144","CAN"
-94.66076091,49.05237394,5,FALSE,"1","p144.1","p144","CAN"
-94.71389665,49.23152497,6,FALSE,"1","p144.1","p144","CAN"
-94.67869049,49.46913575,7,FALSE,"1","p144.1","p144","CAN"
-94.40122375,49.53992202,8,FALSE,"1","p144.1","p144","CAN"
-94.43507565,49.70870168,9,FALSE,"1","p144.1","p144","CAN"
-94.60421236,49.85571799,10,FALSE,"1","p144.1","p144","CAN"
-94.7397161,49.65806102,11,FALSE,"1","p144.1","p144","CAN"
-95.05360395,49.56693112,12,FALSE,"1","p144.1","p144","CAN"
-95.15316086,52.84058193,13,FALSE,"1","p144.1","p144","CAN"
-88.98650209,56.84705568,14,FALSE,"1","p144.1","p144","CAN"
-87.36463447,55.96019236,15,FALSE,"1","p144.1","p144","CAN"
-85.10907324,55.26043438,16,FALSE,"1","p144.1","p144","CAN"
-82.25317851,55.10948551,17,FALSE,"1","p144.1","p144","CAN"
-82.30472984,52.95206261,18,FALSE,"1","p144.1","p144","CAN"
-81.56254795,52.29314043,19,FALSE,"1","p144.1","p144","CAN"
-84.48748519,51.10928866,20,FALSE,"1","p144.1","p144","CAN"
-85.49425453,51.6565156,21,FALSE,"1","p144.1","p144","CAN"
-86.40766411,51.69851151,22,FALSE,"1","p144.1","p144","CAN"
-86.54910119,49.97012346,23,FALSE,"1","p144.1","p144","CAN"
-85.3329156,49.96955745,24,FALSE,"1","p144.1","p144","CAN"
-85.3295458,47.94914278,25,FALSE,"1","p144.1","p144","CAN"
-85.98567141,48.06825321,26,FALSE,"1","p144.1","p144","CAN"
-86.12195465,48.21677106,27,FALSE,"1","p144.1","p144","CAN"
-86.20201381,48.37738452,28,FALSE,"1","p144.1","p144","CAN"
-86.30571245,48.60783135,29,FALSE,"1","p144.1","p144","CAN"
-86.42328984,48.74092234,30,FALSE,"1","p144.1","p144","CAN"
-86.68257189,48.79576697,31,FALSE,"1","p144.1","p144","CAN"
-88.01032167,48.94486152,32,FALSE,"1","p144.1","p144","CAN"
-88.24852047,48.94006227,33,FALSE,"1","p144.1","p144","CAN"
-88.09053702,48.77512029,34,FALSE,"1","p144.1","p144","CAN"
-88.15926681,48.6263909,35,FALSE,"1","p144.1","p144","CAN"
-88.39291743,48.58167062,36,FALSE,"1","p144.1","p144","CAN"
-88.52983322,48.45838079,37,FALSE,"1","p144.1","p144","CAN"
-88.51504642,48.77313739,38,FALSE,"1","p144.1","p144","CAN"
-88.86073935,48.32109825,39,FALSE,"1","p144.1","p144","CAN"
-88.82520992,48.54615983,40,FALSE,"1","p144.1","p144","CAN"
-89.06437128,48.4955988,41,FALSE,"1","p144.1","p144","CAN"
-89.68475809,47.99878896,42,FALSE,"1","p144.1","p144","CAN"
-89.84766492,47.96982389,43,FALSE,"1","p144.1","p144","CAN"
-90.04790398,48.07577896,44,FALSE,"1","p144.1","p144","CAN"
-90.22788959,48.10678619,45,FALSE,"1","p144.1","p144","CAN"
-90.45226113,48.10096725,46,FALSE,"1","p144.1","p144","CAN"
-90.80505513,48.14881752,47,FALSE,"1","p144.1","p144","CAN"
-91.6263864,48.10710814,48,FALSE,"1","p144.1","p144","CAN"
-91.942273,48.25323377,49,FALSE,"1","p144.1","p144","CAN"
-92.15394849,48.35312673,50,FALSE,"1","p144.1","p144","CAN"
-92.33963309,48.28343111,51,FALSE,"1","p144.1","p144","CAN"
-92.51217918,48.41735698,52,FALSE,"1","p144.1","p144","CAN"
-92.68015751,48.49388361,53,FALSE,"1","p144.1","p144","CAN"
-92.90157952,48.59715562,54,FALSE,"1","p144.1","p144","CAN"
-93.14864416,48.62775828,55,FALSE,"1","p144.1","p144","CAN"
-93.44182776,48.57764548,56,FALSE,"1","p144.1","p144","CAN"
-93.75801982,48.55296642,57,FALSE,"1","p144.1","p144","CAN"
-94.04650287,48.64207199,58,FALSE,"1","p144.1","p144","CAN"
-94.24804515,48.67178864,59,FALSE,"1","p144.1","p144","CAN"
-94.4144459,48.70281918,60,FALSE,"1","p144.1","p144","CAN"
-94.66076091,49.05237394,61,FALSE,"1","p144.1","p144","CAN"
-80.38444233,51.3393433,1,FALSE,"1","p145.1","p145","CAN"
-79.76007426,51.20134207,2,FALSE,"1","p145.1","p145","CAN"
-79.53736542,51.49297118,3,FALSE,"1","p145.1","p145","CAN"
-79.51759596,51.25441606,4,FALSE,"1","p145.1","p145","CAN"
-79.51835342,51.05983507,5,FALSE,"1","p145.1","p145","CAN"
-79.51795052,50.32076782,6,FALSE,"1","p145.1","p145","CAN"
-79.51752967,50.04013716,7,FALSE,"1","p145.1","p145","CAN"
-79.5176205,49.84107498,8,FALSE,"1","p145.1","p145","CAN"
-79.51770363,49.6572336,9,FALSE,"1","p145.1","p145","CAN"
-79.51761437,49.46850745,10,FALSE,"1","p145.1","p145","CAN"
-79.51790357,49.20883788,11,FALSE,"1","p145.1","p145","CAN"
-79.51628356,49.02843692,12,FALSE,"1","p145.1","p145","CAN"
-79.58442422,47.42271627,13,FALSE,"1","p145.1","p145","CAN"
-78.96931326,46.52884517,14,FALSE,"1","p145.1","p145","CAN"
-78.40357837,46.29275062,15,FALSE,"1","p145.1","p145","CAN"
-78.31864558,46.10362989,16,FALSE,"1","p145.1","p145","CAN"
-77.84773344,46.16216151,17,FALSE,"1","p145.1","p145","CAN"
-77.6844794,46.1373649,18,FALSE,"1","p145.1","p145","CAN"
-77.49826775,45.76428248,19,FALSE,"1","p145.1","p145","CAN"
-77.84117719,45.67255407,20,FALSE,"1","p145.1","p145","CAN"
-77.84758569,45.39564936,21,FALSE,"1","p145.1","p145","CAN"
-78.92489956,45.53368191,22,FALSE,"1","p145.1","p145","CAN"
-80.01996729,45.0960039,23,FALSE,"1","p145.1","p145","CAN"
-80.18922126,45.2861074,24,FALSE,"1","p145.1","p145","CAN"
-80.33951469,45.38690012,25,FALSE,"1","p145.1","p145","CAN"
-80.52301696,45.61145645,26,FALSE,"1","p145.1","p145","CAN"
-80.68247578,45.78793788,27,FALSE,"1","p145.1","p145","CAN"
-80.79043463,45.911555,28,FALSE,"1","p145.1","p145","CAN"
-80.97877387,45.93317955,29,FALSE,"1","p145.1","p145","CAN"
-81.24840433,45.96245978,30,FALSE,"1","p145.1","p145","CAN"
-81.51587274,45.99318069,31,FALSE,"1","p145.1","p145","CAN"
-81.81271694,45.99955125,32,FALSE,"1","p145.1","p145","CAN"
-81.75539726,45.69476291,33,FALSE,"1","p145.1","p145","CAN"
-82.1120013,45.57320978,34,FALSE,"1","p145.1","p145","CAN"
-82.53071286,45.76542687,35,FALSE,"1","p145.1","p145","CAN"
-82.05557471,46.01226242,36,FALSE,"1","p145.1","p145","CAN"
-82.32371492,46.14937562,37,FALSE,"1","p145.1","p145","CAN"
-82.70825975,46.17994176,38,FALSE,"1","p145.1","p145","CAN"
-83.10391165,46.18190692,39,FALSE,"1","p145.1","p145","CAN"
-83.28838604,46.21178867,40,FALSE,"1","p145.1","p145","CAN"
-83.56111118,46.25612208,41,FALSE,"1","p145.1","p145","CAN"
-83.81686842,46.26963026,42,FALSE,"1","p145.1","p145","CAN"
-83.93816787,46.00446493,43,FALSE,"1","p145.1","p145","CAN"
-84.15210264,46.32619577,44,FALSE,"1","p145.1","p145","CAN"
-84.11783546,46.5173582,45,FALSE,"1","p145.1","p145","CAN"
-84.28736305,46.4787294,46,FALSE,"1","p145.1","p145","CAN"
-84.58273716,46.46372114,47,FALSE,"1","p145.1","p145","CAN"
-84.46205846,46.88424769,48,FALSE,"1","p145.1","p145","CAN"
-84.78790197,46.98553811,49,FALSE,"1","p145.1","p145","CAN"
-84.60062817,47.30102265,50,FALSE,"1","p145.1","p145","CAN"
-84.75148586,47.43484391,51,FALSE,"1","p145.1","p145","CAN"
-84.96590382,47.5517661,52,FALSE,"1","p145.1","p145","CAN"
-84.92033262,47.8774742,53,FALSE,"1","p145.1","p145","CAN"
-85.3295458,47.94914278,54,FALSE,"1","p145.1","p145","CAN"
-85.3329156,49.96955745,55,FALSE,"1","p145.1","p145","CAN"
-86.54910119,49.97012346,56,FALSE,"1","p145.1","p145","CAN"
-86.40766411,51.69851151,57,FALSE,"1","p145.1","p145","CAN"
-85.49425453,51.6565156,58,FALSE,"1","p145.1","p145","CAN"
-84.48748519,51.10928866,59,FALSE,"1","p145.1","p145","CAN"
-81.56254795,52.29314043,60,FALSE,"1","p145.1","p145","CAN"
-80.68854619,51.84615384,61,FALSE,"1","p145.1","p145","CAN"
-80.38444233,51.3393433,62,FALSE,"1","p145.1","p145","CAN"
-80.96274101,44.95877909,1,FALSE,"1","p146.1","p146","CAN"
-81.13985821,44.74725674,2,FALSE,"1","p146.1","p146","CAN"
-80.90682478,44.79569168,3,FALSE,"1","p146.1","p146","CAN"
-80.94118185,44.57785589,4,FALSE,"1","p146.1","p146","CAN"
-80.64634828,44.72186733,5,FALSE,"1","p146.1","p146","CAN"
-80.25777766,44.53975982,6,FALSE,"1","p146.1","p146","CAN"
-80.10109798,44.47055985,7,FALSE,"1","p146.1","p146","CAN"
-80.18040515,44.83483766,8,FALSE,"1","p146.1","p146","CAN"
-79.80595601,44.83828111,9,FALSE,"1","p146.1","p146","CAN"
-79.20788374,44.79487295,10,FALSE,"1","p146.1","p146","CAN"
-78.92208864,44.15374268,11,FALSE,"1","p146.1","p146","CAN"
-78.43698616,43.91201403,12,FALSE,"1","p146.1","p146","CAN"
-79.09287271,43.81189116,13,FALSE,"1","p146.1","p146","CAN"
-79.39671429,43.63433957,14,FALSE,"1","p146.1","p146","CAN"
-79.5779761,43.54791439,15,FALSE,"1","p146.1","p146","CAN"
-79.76188416,43.25636022,16,FALSE,"1","p146.1","p146","CAN"
